file,day,preamp,feature_label,center_ADC,center_ADC_err,center_keV,center_keV_err,sigma_ADC,sigma_ADC_err,sigma_keV,sigma_keV_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,gaussian_area_counts_err,fit_xmin,fit_xmax,background_slope,background_slope_err,background_intercept,background_intercept_err,fit_chi2,fit_redchi2,calibration_slope_keV_per_ADC,calibration_slope_err,calibration_offset_keV,calibration_offset_err,calibration_extra_sigma_keV,compton_region_length_ADC,compton_region_length_ADC_err,compton_region_length_keV,compton_region_length_keV_err,compton_region_slope_counts_per_s_per_ADC,compton_region_slope_err_per_ADC,compton_region_slope_counts_per_s_per_keV,compton_region_slope_err_per_keV,compton_region_intercept,compton_region_intercept_err,compton_region_redchi2,compton_region_average_drop_per_ADC,compton_region_average_drop_per_keV,compton_region_average_drop_per_keV_err
data/thickness_effects_behind/Al thickness/Al_16cmpmt_14.7cmthick.csv,feb26,0,backscatter_peak,139.22899013658898,3.8517336001140814,179.52749408780085,5.508578763754478,7.282788599060022,4.621178067174435,9.595598662471334,6.088828159917846,4.164348199081871,1.9457559283670456,76.02119172796674,59.904897941410326,113.19000000000004,165.99000000000007,0.0302000535834524,0.0496694012077235,17.921353034372824,7.043463103312914,16.932024787023522,0.3602558465324154,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,196.9901899879125,17.695555574552948,259.54876732409303,23.553738830775075,-0.0148802862279284,0.0047572077428025,-0.0112937173284815,0.0036108039722702,23.273548360969908,1.1730308000090388,0.6912393207840279,-0.0148802862279284,-0.0112937173284815,0.0036108039722702
data/thickness_effects_behind/Al thickness/Al_16cmpmt_14.7cmthick.csv,feb26,0,compton_edge,336.2191801245015,17.27127196722477,439.0762614118939,22.900527786753624,7.667310506393812,24.61041972084534,10.102233977984854,32.42602040421512,1.8621602522678464,6.5176279115767,35.789039087146435,169.9620408988327,313.8300000000001,348.15000000000015,-0.1909274779605069,0.2705061241296462,78.1494761672653,84.52261135349835,1.8354348747675129,0.0611811624922504,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,196.9901899879125,17.695555574552948,259.54876732409303,23.553738830775075,-0.0148802862279284,0.0047572077428025,-0.0112937173284815,0.0036108039722702,23.273548360969908,1.1730308000090388,0.6912393207840279,-0.0148802862279284,-0.0112937173284815,0.0036108039722702
data/thickness_effects_behind/Al thickness/Al_16cmpmt_2.3cmthick.csv,feb26,0,backscatter_peak,138.70520858366137,2.9440836185921646,178.83737415635755,4.430949746882427,6.640743799307876,3.6485822904388825,8.749658383147073,4.807368098226481,7.301340014636617,2.8652536941882474,121.53720177276666,82.05935445428943,115.83000000000004,159.39000000000004,0.1160983007530879,0.0912674441027803,23.92783624520976,12.248523714214356,29.9168112440763,0.7670977242070846,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,206.8047914163357,357.41648188656,272.48021179186486,470.93397694355474,-0.0585364205366569,0.002871904320555,-0.0444274913019708,0.0021852638238547,48.686966963315214,0.7312913899657532,0.1704699563749231,-0.058536420536657,-0.0444274913019708,0.0021852638238547
data/thickness_effects_behind/Al thickness/Al_16cmpmt_2.3cmthick.csv,feb26,0,compton_edge,345.50999999999704,357.4043562910397,451.3175859482224,470.91313139921374,38.745936142026046,370.8610524093238,51.0505622899189,488.6361878097834,49.84571524352461,1308.367274104099,4841.098561515825,135255.74494766153,284.79,345.51000000000005,-0.6680292686391163,13.109433030584476,206.90885495701053,3218.3293883684605,3.0141991450780545,0.0538249847335366,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,206.8047914163357,357.41648188656,272.48021179186486,470.93397694355474,-0.0585364205366569,0.002871904320555,-0.0444274913019708,0.0021852638238547,48.686966963315214,0.7312913899657532,0.1704699563749231,-0.058536420536657,-0.0444274913019708,0.0021852638238547
data/thickness_effects_behind/Pb thickness/Pb_13.2cmpmt_0.1cmthick.csv,mar3,0,backscatter_peak,140.10521523519697,4.683439322490118,180.68198378221703,6.532463498784617,9.875626666114297,6.2795906366581535,13.011849614948789,8.273939089857642,4.264296394650184,1.9019240268820088,105.5606318408942,81.988308777508,107.91000000000004,165.99000000000007,0.0701221327033649,0.0501339783378101,7.842184634326463,6.10321429657349,13.925336901009574,0.2627422056794259,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,208.04478476480315,434.6864919392418,274.11399236289,572.7406882580025,-0.0264593623754595,0.0013429828951678,-0.0200819093653887,0.0010217197658823,22.92509493209176,0.3451183220183728,0.079867481812686,-0.0264593623754595,-0.0200819093653887,0.0010217197658823
data/thickness_effects_behind/Pb thickness/Pb_13.2cmpmt_0.1cmthick.csv,mar3,0,compton_edge,348.1500000000001,434.661260834868,454.79597614510703,572.7034336433538,38.47774308126018,451.3821808331378,50.697198610585794,594.728569362757,26.408410088465185,847.2991161841934,2547.07527501483,87012.64254273436,286.11000000000007,348.15000000000015,-0.3648679706051265,8.53961039437027,112.52967160157186,2124.1835446593923,1.8851003919871765,0.0330719367015294,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,208.04478476480315,434.6864919392418,274.11399236289,572.7406882580025,-0.0264593623754595,0.0013429828951678,-0.0200819093653887,0.0010217197658823,22.92509493209176,0.3451183220183728,0.079867481812686,-0.0264593623754595,-0.0200819093653887,0.0010217197658823
data/thickness_effects_behind/Pb thickness/Pb_13.2cmpmt_14.5cmthick.csv,mar3,0,backscatter_peak,140.17809205238487,4.824268650360768,180.77800423921943,6.708051326026339,11.168688272367042,6.830451578363848,14.7155514388701,8.999760228727675,4.527758446627568,1.8785222768154093,126.7579926902592,93.67694662596566,109.23000000000002,169.95000000000005,0.0571412766079877,0.0442581720024277,9.370013981732429,6.112642313382392,13.80489648026454,0.2509981178229916,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,206.6519079472412,509.7553658902309,272.2787768069544,671.6478630773659,-0.0256934794707369,0.0013561268369809,-0.0195006258537571,0.0010315347608107,22.75889358657233,0.3465695081708049,0.0785741820564931,-0.0256934794707369,-0.0195006258537571,0.0010315347608107
data/thickness_effects_behind/Pb thickness/Pb_13.2cmpmt_14.5cmthick.csv,mar3,0,compton_edge,346.829999999626,509.7325372054175,453.05678104617385,671.6143640689941,37.38155634292794,528.6725191589842,49.25289360885647,696.5641532661258,25.13411873884526,976.6498561099704,2355.108801254576,97386.5573888354,288.75000000000006,346.8300000000001,-0.353665749425498,10.15070488333683,109.78148018213274,2541.683635377169,1.8277347528067176,0.0344855613737116,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,206.6519079472412,509.7553658902309,272.2787768069544,671.6478630773659,-0.0256934794707369,0.0013561268369809,-0.0195006258537571,0.0010315347608107,22.75889358657233,0.3465695081708049,0.0785741820564931,-0.0256934794707369,-0.0195006258537571,0.0010315347608107
data/thickness_effects_behind/Pb thickness/Pb_13.2cmpmt_7.5cmthick.csv,mar3,0,backscatter_peak,139.9435523481853,4.561587844403794,180.46898128169403,6.3809463744773325,10.694432949806842,6.026837957044315,14.090685884017123,7.940947185338226,4.332459062482619,1.6843431336504118,116.14009150617215,79.51416052249203,105.27000000000004,169.95000000000005,0.0628932025413562,0.0385153820880802,8.702382499593945,4.938680838706836,13.739822137468996,0.2328783413130338,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,206.8864476518148,501.5349515457822,272.58779976497266,660.8170122744002,-0.0262379708130882,0.0013649993422245,-0.0199138794171717,0.001038350608656,22.884763909902286,0.3484498396999215,0.080618178246942,-0.0262379708130882,-0.0199138794171717,0.001038350608656
data/thickness_effects_behind/Pb thickness/Pb_13.2cmpmt_7.5cmthick.csv,mar3,0,compton_edge,346.83000000000004,501.5142067163879,453.0567810466667,660.7862038773441,37.13892264134931,519.9590775998713,48.933206226658,685.083566335679,25.46188117724733,979.8390790204064,2370.3349627256525,97065.7302429201,288.75000000000006,346.8300000000001,-0.3598585023825485,10.25256996120742,111.56968696265736,2573.7894951056915,1.7056636950179809,0.0321823338682637,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,206.8864476518148,501.5349515457822,272.58779976497266,660.8170122744002,-0.0262379708130882,0.0013649993422245,-0.0199138794171717,0.001038350608656,22.884763909902286,0.3484498396999215,0.080618178246942,-0.0262379708130882,-0.0199138794171717,0.001038350608656
data/thickness_effects_behind/Pb thickness/Pb_15.3cmpmt_4.8cmthick.csv,feb26,0,backscatter_peak,140.46619143140632,4.653040439694451,181.1575959269905,6.494808464017884,9.103031326161071,6.148218592924154,11.993899593490855,8.100830299506345,3.942786439594327,1.8237331830542045,89.96616862939389,73.64716878853217,114.51000000000003,168.63000000000005,0.0534280876249258,0.0483563692867748,10.836215815390313,7.1593993439969,13.76340067110628,0.2808857279817608,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,202.4038085638475,725.8529363554628,266.68159981810174,956.36943737122,-0.025741270494218,0.0014050883104631,-0.0195368978919267,0.0010686242667944,23.077070675963885,0.3554686830778839,0.0773279896143309,-0.025741270494218,-0.0195368978919267,0.0010686242667944
data/thickness_effects_behind/Pb thickness/Pb_15.3cmpmt_4.8cmthick.csv,feb26,0,compton_edge,342.8699999952538,725.8380221719679,447.8391957450922,956.3473836429728,32.229840156826015,756.3727701602281,42.46513638202005,996.5756281557876,17.55128353913256,1128.0036550501904,1417.9371072029958,97014.85009294044,295.3500000000001,342.87000000000006,-0.2845002980950493,13.566331929016467,93.68813845271846,3521.0036499033,1.5838991750393316,0.037711885119984,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,202.4038085638475,725.8529363554628,266.68159981810174,956.36943737122,-0.025741270494218,0.0014050883104631,-0.0195368978919267,0.0010686242667944,23.077070675963885,0.3554686830778839,0.0773279896143309,-0.025741270494218,-0.0195368978919267,0.0010686242667944
data/thickness_effects_behind/Pb thickness/Pb_booster_USED_AS_CONTROL_FOR_7.5CM_RUN.csv,mar3,0,backscatter_peak,139.75934499670805,4.617054581948437,180.22627482503805,6.449743159572776,10.563672865982872,6.363181566929182,13.918400053063872,8.384092439721893,4.417518062339234,1.7959156701955024,116.9723490906145,85.00607305065955,110.55,169.95000000000005,0.0583079497131461,0.0432586460973614,9.326418279179975,6.217542477094173,13.776754398011246,0.2551250814446527,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,211.02824079733912,402.66460753706673,278.04491062667694,530.5503725111158,-0.028005849825333,0.0013468798248657,-0.0212556496982954,0.0010249619642028,23.21095215754594,0.3478889133377988,0.0851526776211956,-0.028005849825333,-0.0212556496982954,0.0010249619642028
